Order ID;Date;Product;Country Code;   UnitCost  2 ;   UnitPrice  2 ;SalesQuantity
829060;12/08/19;Porridge (Manchester);GBR; 1,05 € ; 5,26 € € ;366
829061;13/08/19;Still Water (Sydney);AUS; 0,38 € ; 1,91 € € ;395
829062;14/08/19;Peach Juice (Odense);DNK; 0,34 € ; 1,70 € € ;305
829063;15/08/19;Toast (Austin);USA; 0,59 € ; 2,96 € € ;395
829064;16/08/19;BLT Sandwich (Kirkland);USA; 0,32 € ; 1,60 € € ;377
829065;17/08/19;Tomato Juice (Salzburg);AUT; 0,85 € ; 4,26 € € ;280
829066;18/08/19;Tea (London);GBR; 1,03 € ; 5,13 € € ;294
829067;19/08/19;Toast (Salzburg);AUT; 0,93 € ; 4,63 € € ;455
829068;20/08/19;Tomato Juice (Toronto);CAN; 0,91 € ; 4,54 € € ;470
829069;21/08/19;Apple Juice (Copenhagan);DNK; 0,82 € ; 4,12 € € ;414
829070;22/08/19;Sparkling Water (Potsdam);DEU; 0,90 € ; 4,52 € € ;204
829071;23/08/19;Peach Juice (Kirkland);USA; 0,94 € ; 4,71 € € ;240
829072;24/08/19;Chocolate Twist (Salzburg);AUT; 1,07 € ; 5,34 € € ;449
829073;25/08/19;Tomato Juice (Salzburg);AUT; 1,03 € ; 5,16 € € ;406
829074;26/08/19;Apple Juice (Vancouver);CAN; 1,07 € ; 5,36 € € ;435
829075;27/08/19;Chocolate Twist (Toulouse);FRA; 0,35 € ; 1,75 € € ;236
829076;28/08/19;Chicken Salad Sandwich (San Francisco);USA; 1,08 € ; 5,39 € € ;270
829077;29/08/19;Tomato Juice (Cardiff);GBR; 1,10 € ; 5,48 € € ;423
829078;30/08/19;Coffee (Cardiff);GBR; 1,04 € ; 5,20 € € ;236
829079;31/08/19;Tuna Melt Panini (Cardiff);GBR; 1,08 € ; 5,41 € € ;497
829080;01/09/19;Coffee (Dresden);DEU; 0,67 € ; 3,34 € € ;272
829081;02/09/19;Peach Juice (Sydney);AUS; 0,92 € ; 4,60 € € ;256
829082;03/09/19;Orange Juice (Cardiff);GBR; 1,00 € ; 5,00 € € ;434
829083;04/09/19;Cheese & Pickle Sandwich (Graz);AUT; 0,58 € ; 2,91 € € ;249
829084;05/09/19;Porridge (Madison);USA; 0,97 € ; 4,87 € € ;229
829085;06/09/19;Blueberry Muffin (Sønderborg);DNK; 1,05 € ; 5,25 € € ;436
829086;07/09/19;Cheese & Pickle Sandwich (Albuquerque);USA; 0,61 € ; 3,07 € € ;288
829087;08/09/19;Apple Juice (Dublin);IRL; 0,89 € ; 4,45 € € ;301
829088;09/09/19;Orange Juice (Paris);FRA; 0,94 € ; 4,70 € € ;344
829089;10/09/19;Chicken Salad Sandwich (Glasgow);GBR; 0,62 € ; 3,12 € € ;494
829090;11/09/19;Tomato Juice (Cardiff);GBR; 0,84 € ; 4,19 € € ;227
829091;12/09/19;Chicken Salad Sandwich (Stockholm);SWE; 0,33 € ; 1,63 € € ;267
829092;13/09/19;Sparkling Water (Dresden);DEU; 0,44 € ; 2,20 € € ;447
829093;14/09/19;Porridge (Salzburg);AUT; 1,05 € ; 5,23 € € ;232
829094;15/09/19;Almond Croissant (Boston);USA; 1,04 € ; 5,18 € € ;478
829095;16/09/19;Chocolate Twist (Albuquerque);USA; 0,88 € ; 4,42 € € ;333
829096;17/09/19;Coffee (Berlin);DEU; 0,51 € ; 2,57 € € ;479
829097;18/09/19;Chocolate Chip Muffin (Cardiff);GBR; 1,08 € ; 5,40 € € ;272
829098;19/09/19;Peach Juice (Sydney);AUS; 0,47 € ; 2,37 € € ;375
829099;20/09/19;Fruit Box (San Diego);USA; 0,71 € ; 3,57 € € ;311
829100;21/09/19;Porridge (Portland);USA; 0,33 € ; 1,64 € € ;413
829101;22/09/19;Orange Juice (Austin);USA; 0,99 € ; 4,97 € € ;258
829102;23/09/19;Almond Croissant (London);GBR; 0,36 € ; 1,78 € € ;376
829103;24/09/19;Lemon & Ginger Tea (Kirkland);USA; 0,83 € ; 4,15 € € ;350
829104;25/09/19;Tomato Juice (Lausanne);CHE; 0,97 € ; 4,85 € € ;399
829105;26/09/19;Blueberry Muffin (Copenhagan);DNK; 0,95 € ; 4,77 € € ;360
829106;27/09/19;Chocolate Chip Muffin (Edinburgh);GBR; 0,44 € ; 2,21 € € ;255
829107;28/09/19;Tuna Melt Panini (Boston);USA; 0,61 € ; 3,06 € € ;277
829108;29/09/19;Sparkling Water (Potsdam);DEU; 0,84 € ; 4,22 € € ;464
829109;30/09/19;Peach Juice (Boston);USA; 0,64 € ; 3,21 € € ;287
829110;01/10/19;Sparkling Water (Birmingham);GBR; 0,85 € ; 4,25 € € ;465
829111;02/10/19;Porridge (Stockholm);SWE; 1,01 € ; 5,04 € € ;358
829112;03/10/19;Lemon & Ginger Tea (Katowice);POL; 0,43 € ; 2,13 € € ;270
829113;04/10/19;Sparkling Water (Katowice);POL; 0,59 € ; 2,93 € € ;438
829114;05/10/19;Butter Croissant (Berlin);DEU; 0,59 € ; 2,93 € € ;344
829115;06/10/19;Orange Juice (Sydney);AUS; 0,70 € ; 3,52 € € ;333
829116;07/10/19;Chocolate Twist (Lille);FRA; 0,40 € ; 2,01 € € ;397
829117;08/10/19;Chocolate Twist (Glasgow);GBR; 1,00 € ; 5,01 € € ;454
829118;09/10/19;Ham & Cheese Toastie (Tromsø);NOR; 0,75 € ; 3,76 € € ;409
829119;10/10/19;Apple Juice (Seattle);USA; 0,45 € ; 2,26 € € ;284
829120;11/10/19;Chicken Fajita Wrap (Vancouver);CAN; 0,64 € ; 3,22 € € ;328
829121;12/10/19;Green Tea (Odense);DNK; 0,97 € ; 4,87 € € ;270
829122;13/10/19;Tuna Melt Panini (Katowice);POL; 0,75 € ; 3,75 € € ;362
829123;14/10/19;Fruit Box (Lille);FRA; 0,95 € ; 4,74 € € ;487
829124;15/10/19;Sparkling Water (Albuquerque);USA; 0,43 € ; 2,16 € € ;337
829125;16/10/19;Coffee (Potsdam);DEU; 0,78 € ; 3,89 € € ;218
829126;17/10/19;Apple Juice (Copenhagan);DNK; 0,53 € ; 2,66 € € ;450
829127;18/10/19;Tuna Melt Panini (Lausanne);CHE; 0,96 € ; 4,81 € € ;298
829128;19/10/19;Tea (Dublin);IRL; 1,06 € ; 5,28 € € ;454
829129;20/10/19;Cheese & Pickle Sandwich (Southampton);GBR; 0,77 € ; 3,86 € € ;435
829130;21/10/19;Toast (Auckland);NZL; 0,40 € ; 1,99 € € ;318
829131;22/10/19;Lemon & Ginger Tea (Southampton);GBR; 1,00 € ; 5,01 € € ;217
829132;23/10/19;Butter Croissant (Vancouver);CAN; 0,90 € ; 4,51 € € ;449
829133;24/10/19;Almond Croissant (Katowice);POL; 0,50 € ; 2,49 € € ;467
829134;25/10/19;Ham & Cheese Toastie (Southampton);GBR; 0,69 € ; 3,45 € € ;491
829135;26/10/19;Tea (Canberra);AUS; 0,91 € ; 4,54 € € ;204
829136;27/10/19;Butter Croissant (Boston);USA; 0,34 € ; 1,69 € € ;430
829137;28/10/19;Tomato Juice (Strasbourg);FRA; 0,80 € ; 3,99 € € ;258
829138;29/10/19;Tea (London);GBR; 0,32 € ; 1,59 € € ;292
829139;30/10/19;Still Water (Kirkland);USA; 0,94 € ; 4,72 € € ;307
829140;31/10/19;Chocolate Twist (London);GBR; 0,99 € ; 4,95 € € ;270
829141;01/11/19;Butter Croissant (Hamburg);DEU; 0,72 € ; 3,58 € € ;490
829142;02/11/19;Lemon & Ginger Tea (Canberra);AUS; 0,33 € ; 1,67 € € ;260
829143;03/11/19;Peach Juice (Southampton);GBR; 0,92 € ; 4,61 € € ;499
829144;04/11/19;Apple Juice (Strasbourg);FRA; 0,99 € ; 4,95 € € ;424
829145;05/11/19;Chicken Fajita Wrap (Gdańsk);POL; 0,54 € ; 2,69 € € ;254
829146;06/11/19;Chicken Salad Sandwich (Manchester);GBR; 0,55 € ; 2,76 € € ;354
829147;07/11/19;BLT Sandwich (San Francisco);USA; 0,50 € ; 2,48 € € ;314
829148;08/11/19;Lemon & Ginger Tea (Hamburg);DEU; 0,93 € ; 4,67 € € ;296
829149;09/11/19;Fruit Box (Boston);USA; 0,85 € ; 4,27 € € ;272
829150;10/11/19;Still Water (Geneva);CHE; 0,77 € ; 3,87 € € ;421
829151;11/11/19;Blueberry Muffin (Potsdam);DEU; 0,60 € ; 3,00 € € ;427
829152;12/11/19;BLT Sandwich (Toulouse);FRA; 0,54 € ; 2,68 € € ;347
829153;13/11/19;Tea (Cardiff);GBR; 1,06 € ; 5,29 € € ;372
829154;14/11/19;Toast (Portland);USA; 0,56 € ; 2,80 € € ;268
829155;15/11/19;BLT Sandwich (Albuquerque);USA; 0,95 € ; 4,77 € € ;359
829156;16/11/19;Fruit Box (Kraków);POL; 0,54 € ; 2,72 € € ;475
829157;17/11/19;Cheese & Pickle Sandwich (Copenhagan);DNK; 0,82 € ; 4,09 € € ;279
829158;18/11/19;Cheese & Pickle Sandwich (San Diego);USA; 0,97 € ; 4,85 € € ;304
829159;19/11/19;Fruit Box (Geneva);CHE; 0,30 € ; 1,52 € € ;447
829160;20/11/19;BLT Sandwich (Paris);FRA; 0,53 € ; 2,67 € € ;232
829161;21/11/19;Almond Croissant (Toulouse);FRA; 0,78 € ; 3,90 € € ;499
829162;22/11/19;Tuna Melt Panini (Graz);AUT; 0,67 € ; 3,36 € € ;469
829163;23/11/19;Green Tea (Copenhagan);DNK; 0,90 € ; 4,49 € € ;471
829164;24/11/19;Coffee (Salzburg);AUT; 0,59 € ; 2,95 € € ;450
829165;25/11/19;Porridge (Kraków);POL; 1,04 € ; 5,21 € € ;241
829166;26/11/19;Butter Croissant (Kirkland);USA; 0,75 € ; 3,74 € € ;238
829167;27/11/19;Toast (Geneva);CHE; 0,49 € ; 2,47 € € ;204
829168;28/11/19;Almond Croissant (Kraków);POL; 0,99 € ; 4,94 € € ;246
829169;29/11/19;Toast (Sønderborg);DNK; 0,99 € ; 4,93 € € ;456
829170;30/11/19;Almond Croissant (Strasbourg);FRA; 0,74 € ; 3,68 € € ;245
829171;01/12/19;Blueberry Muffin (Berlin);DEU; 0,80 € ; 4,02 € € ;487
829172;02/12/19;Fruit Box (Sydney);AUS; 0,36 € ; 1,79 € € ;306
829173;03/12/19;Tuna Melt Panini (Manchester);GBR; 1,03 € ; 5,16 € € ;480
829174;04/12/19;Peach Juice (Southampton);GBR; 0,54 € ; 2,70 € € ;381
829175;05/12/19;Peach Juice (Dresden);DEU; 0,76 € ; 3,79 € € ;369
829176;06/12/19;Blueberry Muffin (Edinburgh);GBR; 1,05 € ; 5,23 € € ;324
829177;07/12/19;BLT Sandwich (Portland);USA; 0,42 € ; 2,12 € € ;429
829178;08/12/19;Still Water (Strasbourg);FRA; 0,61 € ; 3,03 € € ;247
829179;09/12/19;Blueberry Muffin (Kirkland);USA; 0,49 € ; 2,46 € € ;394
829180;10/12/19;Chocolate Chip Muffin (Lille);FRA; 0,44 € ; 2,18 € € ;291
829181;11/12/19;Tuna Melt Panini (San Diego);USA; 0,47 € ; 2,34 € € ;251
829182;12/12/19;Tea (Edinburgh);GBR; 1,06 € ; 5,30 € € ;245
829183;13/12/19;Chocolate Twist (Toronto);CAN; 0,66 € ; 3,28 € € ;406
829184;14/12/19;Coffee (Lille);FRA; 0,62 € ; 3,08 € € ;499
829185;15/12/19;Green Tea (Dresden);DEU; 1,05 € ; 5,25 € € ;436
829186;16/12/19;Tea (Paris);FRA; 0,70 € ; 3,48 € € ;223
829187;17/12/19;Chicken Salad Sandwich (Dresden);DEU; 0,34 € ; 1,69 € € ;314
829188;18/12/19;Chocolate Twist (Portland);USA; 0,85 € ; 4,24 € € ;432
829189;19/12/19;Porridge (Odense);DNK; 0,88 € ; 4,38 € € ;278
829190;20/12/19;Butter Croissant (Edinburgh);GBR; 0,31 € ; 1,57 € € ;479
829191;21/12/19;Coffee (Madison);USA; 0,87 € ; 4,36 € € ;261
829192;22/12/19;Almond Croissant (Graz);AUT; 0,63 € ; 3,13 € € ;412
829193;23/12/19;Tomato Juice (Stockholm);SWE; 0,94 € ; 4,68 € € ;413
829194;24/12/19;BLT Sandwich (Albuquerque);USA; 0,78 € ; 3,89 € € ;380
829195;25/12/19;Fruit Box (London);GBR; 0,85 € ; 4,25 € € ;349
829196;26/12/19;Peach Juice (Hamilton);NZL; 0,93 € ; 4,67 € € ;209
829197;27/12/19;Apple Juice (Boston);USA; 0,51 € ; 2,54 € € ;426
829198;28/12/19;Peach Juice (Manchester);GBR; 0,91 € ; 4,57 € € ;255
829199;29/12/19;Still Water (Stuttgart);DEU; 0,53 € ; 2,65 € € ;297
829200;30/12/19;Fruit Box (Toronto);CAN; 0,82 € ; 4,09 € € ;351
829201;31/12/19;Tuna Melt Panini (Boston);USA; 0,62 € ; 3,10 € € ;299
829202;01/01/19;Blueberry Muffin (Paris);FRA; 0,63 € ; 3,16 € € ;330
829203;02/01/19;Sparkling Water (Albuquerque);USA; 0,64 € ; 3,22 € € ;256
829204;03/01/19;Chocolate Twist (Dublin);IRL; 1,00 € ; 4,99 € € ;311
829205;04/01/19;Green Tea (Copenhagan);DNK; 0,57 € ; 2,85 € € ;451
829206;05/01/19;Chocolate Chip Muffin (Brussels);BEL; 0,74 € ; 3,69 € € ;338
829207;06/01/19;Chocolate Chip Muffin (Berlin);DEU; 0,84 € ; 4,22 € € ;355
829208;07/01/19;Orange Juice (Salzburg);AUT; 0,58 € ; 2,91 € € ;362
829209;08/01/19;Granola Bar (Stuttgart);DEU; 0,90 € ; 4,50 € € ;204
829210;09/01/19;Butter Croissant (Kirkland);USA; 0,41 € ; 2,06 € € ;343
829211;10/01/19;Still Water (Brussels);BEL; 0,36 € ; 1,79 € € ;422
829212;11/01/19;Porridge (Southampton);GBR; 0,49 € ; 2,46 € € ;478
829213;12/01/19;Apple Juice (Dublin);IRL; 0,78 € ; 3,89 € € ;416
829214;13/01/19;Toast (Sydney);AUS; 0,55 € ; 2,73 € € ;482
829215;14/01/19;Butter Croissant (London);GBR; 0,89 € ; 4,47 € € ;200
829216;15/01/19;Chocolate Twist (Graz);AUT; 0,86 € ; 4,32 € € ;474
829217;16/01/19;Chocolate Twist (Auckland);NZL; 0,83 € ; 4,16 € € ;273
829218;17/01/19;Coffee (Albuquerque);USA; 0,88 € ; 4,40 € € ;201
829219;18/01/19;Granola Bar (Melbourne);AUS; 0,82 € ; 4,10 € € ;330
829220;19/01/19;Cheese & Pickle Sandwich (Cardiff);GBR; 0,67 € ; 3,36 € € ;318
829221;20/01/19;BLT Sandwich (Katowice);POL; 0,63 € ; 3,17 € € ;390
829222;21/01/19;Butter Croissant (Toulouse);FRA; 0,63 € ; 3,14 € € ;269
829223;22/01/19;Ham & Cheese Toastie (Seattle);USA; 0,59 € ; 2,97 € € ;319
829224;23/01/19;Lemon & Ginger Tea (Cardiff);GBR; 0,48 € ; 2,42 € € ;265
829225;24/01/19;Chicken Fajita Wrap (Lausanne);CHE; 0,42 € ; 2,09 € € ;342
829226;25/01/19;Blueberry Muffin (Albuquerque);USA; 0,47 € ; 2,36 € € ;454
829227;26/01/19;Still Water (Strasbourg);FRA; 0,60 € ; 2,99 € € ;474
829228;27/01/19;Chocolate Chip Muffin (Graz);AUT; 0,48 € ; 2,41 € € ;398
829229;28/01/19;Chocolate Twist (Graz);AUT; 0,97 € ; 4,85 € € ;350
829230;29/01/19;Orange Juice (Portland);USA; 0,76 € ; 3,80 € € ;219
829231;30/01/19;Chocolate Chip Muffin (San Francisco);USA; 0,81 € ; 4,03 € € ;225
829232;31/01/19;Tuna Melt Panini (Munich);DEU; 0,58 € ; 2,91 € € ;263
829233;01/02/19;Blueberry Muffin (Katowice);POL; 0,41 € ; 2,07 € € ;223
829234;02/02/19;Almond Croissant (Kraków);POL; 0,86 € ; 4,31 € € ;378
829235;03/02/19;Tuna Melt Panini (Glasgow);GBR; 0,52 € ; 2,60 € € ;231
829236;04/02/19;Lemon & Ginger Tea (Salzburg);AUT; 1,05 € ; 5,25 € € ;259
829237;05/02/19;Coffee (San Francisco);USA; 0,63 € ; 3,16 € € ;285
829238;06/02/19;Granola Bar (Manchester);GBR; 0,45 € ; 2,24 € € ;334
829239;07/02/19;Peach Juice (Southampton);GBR; 0,45 € ; 2,23 € € ;418
829240;08/02/19;Sparkling Water (Glasgow);GBR; 1,00 € ; 5,00 € € ;216
829241;09/02/19;Granola Bar (Dresden);DEU; 0,92 € ; 4,59 € € ;456
829242;10/02/19;Ham & Cheese Toastie (Paris);FRA; 0,70 € ; 3,49 € € ;409
829243;11/02/19;Cheese & Pickle Sandwich (Vancouver);CAN; 0,76 € ; 3,81 € € ;500
829244;12/02/19;Chicken Salad Sandwich (Cardiff);GBR; 0,89 € ; 4,43 € € ;404
829245;13/02/19;Chocolate Twist (Strasbourg);FRA; 0,46 € ; 2,32 € € ;417
829246;14/02/19;Tomato Juice (Strasbourg);FRA; 0,67 € ; 3,33 € € ;373
829247;15/02/19;Ham & Cheese Toastie (Toronto);CAN; 0,87 € ; 4,35 € € ;365
829248;16/02/19;Green Tea (Paris);FRA; 0,61 € ; 3,07 € € ;446
829249;17/02/19;Cheese & Pickle Sandwich (Tromsø);NOR; 1,08 € ; 5,39 € € ;246
829250;18/02/19;Chicken Fajita Wrap (Toulouse);FRA; 0,72 € ; 3,62 € € ;478
829251;19/02/19;Apple Juice (Boston);USA; 0,53 € ; 2,67 € € ;487
829252;20/02/19;Tomato Juice (Albuquerque);USA; 0,40 € ; 1,98 € € ;371
829253;21/02/19;Porridge (Tromsø);NOR; 0,97 € ; 4,87 € € ;300
829254;22/02/19;Chocolate Chip Muffin (Vancouver);CAN; 0,66 € ; 3,30 € € ;252
829255;23/02/19;Tomato Juice (Hamilton);NZL; 0,90 € ; 4,51 € € ;356
829256;24/02/19;Chocolate Twist (San Diego);USA; 0,97 € ; 4,87 € € ;354
829257;25/02/19;Tuna Melt Panini (Albuquerque);USA; 0,76 € ; 3,81 € € ;308
829258;26/02/19;Butter Croissant (Portland);USA; 0,75 € ; 3,77 € € ;222
829259;27/02/19;Orange Juice (London);GBR; 0,65 € ; 3,25 € € ;259
829260;28/02/19;Sparkling Water (San Diego);USA; 0,48 € ; 2,38 € € ;454
829261;28/02/19;Ham & Cheese Toastie (Tromsø);NOR; 0,64 € ; 3,19 € € ;368
829262;01/03/19;Almond Croissant (Odense);DNK; 0,66 € ; 3,29 € € ;321
829263;02/03/19;Green Tea (Glasgow);GBR; 1,03 € ; 5,15 € € ;412
829264;03/03/19;Chocolate Twist (Cardiff);GBR; 0,69 € ; 3,44 € € ;241
829265;04/03/19;Lemon & Ginger Tea (Geneva);CHE; 0,30 € ; 1,52 € € ;218
829266;05/03/19;Coffee (Vancouver);CAN; 0,69 € ; 3,43 € € ;447
829267;06/03/19;Tea (San Francisco);USA; 0,92 € ; 4,58 € € ;479
829268;07/03/19;Chocolate Twist (Lausanne);CHE; 1,05 € ; 5,25 € € ;294
829269;08/03/19;Tomato Juice (Cardiff);GBR; 0,95 € ; 4,76 € € ;243
829270;09/03/19;Still Water (Geneva);CHE; 0,61 € ; 3,03 € € ;255
829271;10/03/19;Fruit Box (Madison);USA; 0,98 € ; 4,89 € € ;413
829272;11/03/19;Butter Croissant (Sydney);AUS; 0,34 € ; 1,72 € € ;471
829273;12/03/19;Toast (Stockholm);SWE; 0,47 € ; 2,36 € € ;230
829274;13/03/19;Chicken Fajita Wrap (Seattle);USA; 0,35 € ; 1,76 € € ;347
829275;14/03/19;Chicken Fajita Wrap (Tromsø);NOR; 0,90 € ; 4,50 € € ;441
829276;15/03/19;Porridge (Birmingham);GBR; 0,67 € ; 3,34 € € ;200
829277;16/03/19;Lemon & Ginger Tea (Madison);USA; 0,68 € ; 3,42 € € ;218
829278;17/03/19;Apple Juice (Auckland);NZL; 0,93 € ; 4,64 € € ;273
829279;18/03/19;Chicken Salad Sandwich (Galway);IRL; 0,37 € ; 1,84 € € ;207
829280;19/03/19;Blueberry Muffin (Salzburg);AUT; 0,56 € ; 2,82 € € ;417
829281;20/03/19;Chicken Fajita Wrap (Manchester);GBR; 0,75 € ; 3,75 € € ;217
829282;21/03/19;Chicken Fajita Wrap (Albuquerque);USA; 0,48 € ; 2,41 € € ;270
829283;22/03/19;Chicken Salad Sandwich (San Francisco);USA; 0,35 € ; 1,76 € € ;451
829284;23/03/19;Apple Juice (Berlin);DEU; 0,64 € ; 3,22 € € ;472
829285;24/03/19;Ham & Cheese Toastie (Salzburg);AUT; 0,55 € ; 2,75 € € ;483
829286;25/03/19;Chocolate Chip Muffin (Canberra);AUS; 0,35 € ; 1,75 € € ;445
829287;26/03/19;Chocolate Twist (Munich);DEU; 0,91 € ; 4,54 € € ;486
829288;27/03/19;Almond Croissant (Vancouver);CAN; 0,71 € ; 3,56 € € ;382
829289;28/03/19;Lemon & Ginger Tea (Tromsø);NOR; 0,31 € ; 1,55 € € ;299
829290;29/03/19;Peach Juice (Kirkland);USA; 1,09 € ; 5,45 € € ;247
829291;30/03/19;Chicken Fajita Wrap (Potsdam);DEU; 0,32 € ; 1,60 € € ;268
829292;31/03/19;Lemon & Ginger Tea (Albuquerque);USA; 1,03 € ; 5,14 € € ;452
829293;01/04/19;Tuna Melt Panini (Seattle);USA; 0,90 € ; 4,48 € € ;340
829294;02/04/19;Cheese & Pickle Sandwich (Graz);AUT; 0,50 € ; 2,51 € € ;483
829295;03/04/19;Tuna Melt Panini (Tromsø);NOR; 0,83 € ; 4,13 € € ;286
829296;04/04/19;Fruit Box (Lausanne);CHE; 0,80 € ; 4,02 € € ;269
829297;05/04/19;Chocolate Chip Muffin (Manchester);GBR; 0,37 € ; 1,83 € € ;300
829298;06/04/19;Toast (Canberra);AUS; 0,59 € ; 2,97 € € ;430
829299;07/04/19;Chicken Salad Sandwich (Seattle);USA; 0,75 € ; 3,77 € € ;396
829300;08/04/19;Tomato Juice (Katowice);POL; 1,04 € ; 5,20 € € ;338
829301;09/04/19;Toast (Portland);USA; 0,43 € ; 2,13 € € ;221
829302;10/04/19;Almond Croissant (Berlin);DEU; 1,03 € ; 5,16 € € ;380
829303;11/04/19;Cheese & Pickle Sandwich (Dublin);IRL; 0,84 € ; 4,18 € € ;247
829304;12/04/19;Porridge (Dresden);DEU; 0,68 € ; 3,38 € € ;311
829305;13/04/19;Green Tea (London);GBR; 0,76 € ; 3,79 € € ;459
829306;14/04/19;Almond Croissant (Seattle);USA; 0,45 € ; 2,23 € € ;309
829307;15/04/19;Tuna Melt Panini (Munich);DEU; 0,90 € ; 4,50 € € ;401
829308;16/04/19;Lemon & Ginger Tea (Geneva);CHE; 0,30 € ; 1,50 € € ;345
829309;17/04/19;Granola Bar (Southampton);GBR; 0,73 € ; 3,64 € € ;347
829310;18/04/19;Lemon & Ginger Tea (Sønderborg);DNK; 0,39 € ; 1,96 € € ;280
829311;19/04/19;Tomato Juice (San Diego);USA; 0,92 € ; 4,61 € € ;457
829312;20/04/19;Blueberry Muffin (Galway);IRL; 0,34 € ; 1,69 € € ;347
829313;21/04/19;Ham & Cheese Toastie (Southampton);GBR; 0,76 € ; 3,78 € € ;404
829314;22/04/19;Fruit Box (Stuttgart);DEU; 0,84 € ; 4,22 € € ;497
829315;23/04/19;Tuna Melt Panini (Sønderborg);DNK; 0,72 € ; 3,60 € € ;425
829316;24/04/19;Apple Juice (Seattle);USA; 0,44 € ; 2,18 € € ;467
829317;25/04/19;Chicken Fajita Wrap (Glasgow);GBR; 0,90 € ; 4,50 € € ;317
829318;26/04/19;Chicken Fajita Wrap (Glasgow);GBR; 0,73 € ; 3,67 € € ;213
829319;27/04/19;Tuna Melt Panini (Madison);USA; 0,87 € ; 4,35 € € ;247
829320;28/04/19;Sparkling Water (Stockholm);SWE; 0,85 € ; 4,27 € € ;473
829321;29/04/19;Chicken Fajita Wrap (San Francisco);USA; 0,53 € ; 2,63 € € ;200
829322;30/04/19;Chicken Fajita Wrap (Southampton);GBR; 0,62 € ; 3,10 € € ;267
829323;01/05/19;Almond Croissant (Katowice);POL; 0,94 € ; 4,69 € € ;246
829324;02/05/19;Still Water (Berlin);DEU; 0,80 € ; 4,01 € € ;315
829325;03/05/19;Chocolate Twist (Salzburg);AUT; 0,45 € ; 2,23 € € ;451
829326;04/05/19;BLT Sandwich (Graz);AUT; 0,81 € ; 4,04 € € ;390
829327;05/05/19;Chocolate Chip Muffin (Galway);IRL; 0,73 € ; 3,63 € € ;217
829328;06/05/19;Apple Juice (Toulouse);FRA; 0,75 € ; 3,74 € € ;278
829329;07/05/19;Chocolate Chip Muffin (Austin);USA; 0,71 € ; 3,54 € € ;269
829330;08/05/19;Butter Croissant (London);GBR; 0,96 € ; 4,78 € € ;361
829331;09/05/19;Almond Croissant (Tromsø);NOR; 0,48 € ; 2,41 € € ;410
829332;10/05/19;Apple Juice (Strasbourg);FRA; 0,91 € ; 4,53 € € ;342
829333;11/05/19;Toast (San Diego);USA; 0,78 € ; 3,88 € € ;240
829334;12/05/19;Blueberry Muffin (Birmingham);GBR; 1,08 € ; 5,38 € € ;397
829335;13/05/19;Granola Bar (Dresden);DEU; 0,58 € ; 2,92 € € ;411
829336;14/05/19;Sparkling Water (Lille);FRA; 0,82 € ; 4,10 € € ;331
829337;15/05/19;Coffee (Geneva);CHE; 0,99 € ; 4,93 € € ;409
829338;16/05/19;Tuna Melt Panini (San Francisco);USA; 0,45 € ; 2,25 € € ;297
829339;17/05/19;Still Water (Graz);AUT; 0,61 € ; 3,03 € € ;375
829340;18/05/19;Blueberry Muffin (Kirkland);USA; 0,76 € ; 3,82 € € ;346
829341;19/05/19;Chicken Salad Sandwich (Munich);DEU; 0,50 € ; 2,52 € € ;202
829342;20/05/19;Tea (Potsdam);DEU; 0,31 € ; 1,53 € € ;256
829343;21/05/19;Almond Croissant (Brussels);BEL; 0,37 € ; 1,84 € € ;238
829344;22/05/19;Orange Juice (Lille);FRA; 0,50 € ; 2,48 € € ;479
